"rfid","project_name","date","library","QC_pass","location_on_tscc","user","library_name","date_samples_submitted","date_sequenced","date_data_returned","run_id_number","type_of_run","type_of_lib_prep","number_of_pools","lane_number_s","project","for_palmer_lab_member","ave_number_of_reads_lane_m","full_run_id","notes","igm_billed_yet","project_details","sequencing_facility_name","sex","coatcolor","organism","strain","comments"
"728","u01_huda_akil",NA,"UMich7",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich07",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","F",NA,"rat",NA,NA
"729","u01_huda_akil",NA,"UMich7",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich07",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","F",NA,"rat",NA,NA
"73","u01_huda_akil",NA,"UMich2redo",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich02",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","M",NA,"rat",NA,NA
"730","u01_huda_akil",NA,"UMich7",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich07",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","F",NA,"rat",NA,NA
"731","u01_huda_akil",NA,"UMich7",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich07",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","F",NA,"rat",NA,NA
"732","u01_huda_akil",NA,"UMich7",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich07",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","F",NA,"rat",NA,NA
"733","u01_huda_akil",NA,"UMich7",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich07",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","M",NA,"rat",NA,NA
"734","u01_huda_akil",NA,"UMich7",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich07",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","M",NA,"rat",NA,NA
"735","u01_huda_akil",NA,"UMich7",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich07",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","M",NA,"rat",NA,NA
"736","u01_huda_akil",NA,"UMich2redo",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich02",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","M",NA,"rat",NA,NA
"737","u01_huda_akil",NA,"UMich7",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich07",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","M",NA,"rat",NA,NA
"738","u01_huda_akil",NA,"UMich7",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich07",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","M",NA,"rat",NA,NA
"739","u01_huda_akil",NA,"UMich7",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich07",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","M",NA,"rat",NA,NA
"740","u01_huda_akil",NA,"UMich7",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich07",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","F",NA,"rat",NA,NA
"741","u01_huda_akil",NA,"UMich2redo",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich02",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","F",NA,"rat",NA,NA
"742","u01_huda_akil",NA,"UMich7",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich07",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","F",NA,"rat",NA,NA
"743","u01_huda_akil",NA,"UMich7",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich07",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","F",NA,"rat",NA,NA
"744","u01_huda_akil",NA,"UMich7",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich07",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","F",NA,"rat",NA,NA
"745","u01_huda_akil",NA,"UMich7",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich07",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","M",NA,"rat",NA,NA
"746","u01_huda_akil",NA,"UMich7",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich07",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","M",NA,"rat",NA,NA
"747","u01_huda_akil",NA,"UMich7",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich07",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","M",NA,"rat",NA,NA
"748","u01_huda_akil",NA,"UMich7",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich07",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","M",NA,"rat",NA,NA
"749","u01_huda_akil",NA,"UMich7",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich07",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","M",NA,"rat",NA,NA
"750","u01_huda_akil",NA,"UMich7",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich07",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","M",NA,"rat",NA,NA
"751","u01_huda_akil",NA,"UMich7",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich07",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","F",NA,"rat",NA,NA
"752","u01_huda_akil",NA,"UMich7",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich07",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","F",NA,"rat",NA,NA
"753","u01_huda_akil",NA,"UMich7",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich07",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","F",NA,"rat",NA,NA
"754","u01_huda_akil",NA,"UMich7",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich07",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","F",NA,"rat",NA,NA
"755","u01_huda_akil",NA,"UMich7",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich07",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","F",NA,"rat",NA,NA
"756","u01_huda_akil",NA,"UMich7",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich07",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","F",NA,"rat",NA,NA
"757","u01_huda_akil",NA,"UMich7",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich07",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","M",NA,"rat",NA,NA
"758","u01_huda_akil",NA,"UMich2redo",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich02",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","M",NA,"rat",NA,NA
"759","u01_huda_akil",NA,"UMich7",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich07",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","M",NA,"rat",NA,NA
"76","u01_huda_akil",NA,"UMich2redo",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich02",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","F",NA,"rat",NA,NA
"760","u01_huda_akil",NA,"UMich7",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich07",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","M",NA,"rat",NA,NA
"761","u01_huda_akil",NA,"UMich7",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich07",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","M",NA,"rat",NA,NA
"762","u01_huda_akil",NA,"UMich7",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich07",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","M",NA,"rat",NA,NA
"763","u01_huda_akil",NA,"UMich7",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich07",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","F",NA,"rat",NA,NA
"764","u01_huda_akil",NA,"UMich7",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich07",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","F",NA,"rat",NA,NA
"765","u01_huda_akil",NA,"UMich7",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich07",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","F",NA,"rat",NA,NA
"766","u01_huda_akil",NA,"UMich2redo",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich02",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","F",NA,"rat",NA,NA
"767","u01_huda_akil",NA,"UMich7",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich07",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","F",NA,"rat",NA,NA
"768","u01_huda_akil",NA,"UMich7",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich07",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","F",NA,"rat",NA,NA
"769","u01_huda_akil",NA,"UMich7",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich07",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","M",NA,"rat",NA,NA
"770","u01_huda_akil",NA,"UMich7",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich07",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","M",NA,"rat",NA,NA
"771","u01_huda_akil",NA,"UMich7",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich07",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","M",NA,"rat",NA,NA
"772","u01_huda_akil",NA,"UMich7",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich07",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","M",NA,"rat",NA,NA
"773","u01_huda_akil",NA,"UMich7",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich07",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","M",NA,"rat",NA,NA
"774","u01_huda_akil",NA,"UMich7",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich07",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","M",NA,"rat",NA,NA
"775","u01_huda_akil",NA,"UMich7",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich07",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","F",NA,"rat",NA,NA
"776","u01_huda_akil",NA,"UMich7",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich07",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","F",NA,"rat",NA,NA
"777","u01_huda_akil",NA,"UMich7",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich07",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","F",NA,"rat",NA,NA
"778","u01_huda_akil",NA,"UMich7",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich07",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","F",NA,"rat",NA,NA
"779","u01_huda_akil",NA,"UMich7",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich07",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","F",NA,"rat",NA,NA
"78","u01_huda_akil",NA,"UMich2redo",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich02",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","F",NA,"rat",NA,NA
"780","u01_huda_akil",NA,"UMich7",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich07",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","F",NA,"rat",NA,NA
"781","u01_huda_akil",NA,"UMich7",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich07",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","M",NA,"rat",NA,NA
"782","u01_huda_akil",NA,"UMich7",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich07",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","M",NA,"rat",NA,NA
"783","u01_huda_akil",NA,"UMich7",NA,"/projects/ps-palmer/rcheng/wgs/coreC/vcfs/ZF","Riyan","UMich07",2020-01-16,2020-02-21,2020-02-28,"0069","NovaSeq S4","WGS",1,NA,"UMich2-8, zebrafish, Riptide01-03 (NovaSeq01)","Hannah",NA,"200221_A00953_0069_BH5T5LDSXY","960 samples for NovaSeq (they will do a MiSeq nano test run first)","yes","NovaSeq01","IGM","M",NA,"rat",NA,NA
